"","population","ReproS","Age","Year_last_seen","First_breeding_attempt","YearPop","cohortPop","lifetime_repro_output","nb_breeding_attempts","ID"
"309","Bird island",0,28,2015,"no","2013-Bird island","1985-Bird island",9,20,"ID_31"
"310","Bird island",1,26,2015,"no","2011-Bird island","1985-Bird island",9,20,"ID_31"
"311","Bird island",0,27,2015,"no","2012-Bird island","1985-Bird island",9,20,"ID_31"
"312","Bird island",0,13,2015,"no","1998-Bird island","1985-Bird island",9,20,"ID_31"
"313","Bird island",0,16,2015,"no","2001-Bird island","1985-Bird island",9,20,"ID_31"
"314","Bird island",0,14,2015,"no","1999-Bird island","1985-Bird island",9,20,"ID_31"
"315","Bird island",0,29,2015,"no","2014-Bird island","1985-Bird island",9,20,"ID_31"
"316","Bird island",1,19,2015,"no","2004-Bird island","1985-Bird island",9,20,"ID_31"
"317","Bird island",0,12,2015,"no","1997-Bird island","1985-Bird island",9,20,"ID_31"
"318","Bird island",0,15,2015,"no","2000-Bird island","1985-Bird island",9,20,"ID_31"
"319","Bird island",1,23,2015,"no","2008-Bird island","1985-Bird island",9,20,"ID_31"
"320","Bird island",0,18,2015,"no","2003-Bird island","1985-Bird island",9,20,"ID_31"
"321","Bird island",1,16,2002,"no","2002-Bird island","1986-Bird island",3,5,"ID_32"
"322","Bird island",0,12,2002,"yes","1998-Bird island","1986-Bird island",3,5,"ID_32"
"323","Bird island",0,14,2002,"no","2000-Bird island","1986-Bird island",3,5,"ID_32"
"324","Bird island",1,13,2002,"no","1999-Bird island","1986-Bird island",3,5,"ID_32"
"325","Bird island",1,15,2002,"no","2001-Bird island","1986-Bird island",3,5,"ID_32"
"326","Bird island",1,19,2007,"no","2005-Bird island","1986-Bird island",2,5,"ID_33"
"327","Bird island",0,17,2007,"yes","2003-Bird island","1986-Bird island",2,5,"ID_33"
"328","Bird island",1,21,2007,"no","2007-Bird island","1986-Bird island",2,5,"ID_33"
"329","Bird island",0,20,2007,"no","2006-Bird island","1986-Bird island",2,5,"ID_33"
"330","Bird island",0,18,2007,"no","2004-Bird island","1986-Bird island",2,5,"ID_33"
"331","Bird island",0,12,1999,"no","1998-Bird island","1986-Bird island",2,4,"ID_34"
"332","Bird island",1,13,1999,"no","1999-Bird island","1986-Bird island",2,4,"ID_34"
"333","Bird island",1,10,1999,"no","1996-Bird island","1986-Bird island",2,4,"ID_34"
"334","Bird island",0,8,1999,"yes","1994-Bird island","1986-Bird island",2,4,"ID_34"
"335","Bird island",0,13,2015,"no","1999-Bird island","1986-Bird island",6,17,"ID_35"
"336","Bird island",1,28,2015,"no","2014-Bird island","1986-Bird island",6,17,"ID_35"
"337","Bird island",0,11,2015,"no","1997-Bird island","1986-Bird island",6,17,"ID_35"
"338","Bird island",1,21,2015,"no","2007-Bird island","1986-Bird island",6,17,"ID_35"
"339","Bird island",0,12,2015,"no","1998-Bird island","1986-Bird island",6,17,"ID_35"
"340","Bird island",0,19,2015,"no","2005-Bird island","1986-Bird island",6,17,"ID_35"
"341","Bird island",0,18,2015,"no","2004-Bird island","1986-Bird island",6,17,"ID_35"
"342","Bird island",0,24,2015,"no","2010-Bird island","1986-Bird island",6,17,"ID_35"
"343","Bird island",1,25,2015,"no","2011-Bird island","1986-Bird island",6,17,"ID_35"
"344","Bird island",1,27,2015,"no","2013-Bird island","1986-Bird island",6,17,"ID_35"
"345","Bird island",0,15,2015,"no","2001-Bird island","1986-Bird island",6,17,"ID_35"
"346","Bird island",0,29,2015,"no","2015-Bird island","1986-Bird island",6,17,"ID_35"
"347","Bird island",0,16,2015,"no","2002-Bird island","1986-Bird island",6,17,"ID_35"
"348","Bird island",1,10,2015,"yes","1996-Bird island","1986-Bird island",6,17,"ID_35"
"349","Bird island",0,20,2015,"no","2006-Bird island","1986-Bird island",6,17,"ID_35"
"350","Bird island",0,14,2015,"no","2000-Bird island","1986-Bird island",6,17,"ID_35"
"351","Bird island",1,26,2015,"no","2012-Bird island","1986-Bird island",6,17,"ID_35"
"352","Bird island",1,17,2011,"no","2007-Bird island","1990-Bird island",6,11,"ID_36"
"353","Bird island",0,16,2011,"no","2006-Bird island","1990-Bird island",6,11,"ID_36"
"354","Bird island",1,19,2011,"no","2009-Bird island","1990-Bird island",6,11,"ID_36"
"355","Bird island",0,20,2011,"no","2010-Bird island","1990-Bird island",6,11,"ID_36"
"356","Bird island",1,10,2011,"yes","2000-Bird island","1990-Bird island",6,11,"ID_36"
"357","Bird island",0,21,2011,"no","2011-Bird island","1990-Bird island",6,11,"ID_36"
"358","Bird island",0,15,2011,"no","2005-Bird island","1990-Bird island",6,11,"ID_36"
"359","Bird island",0,14,2011,"no","2004-Bird island","1990-Bird island",6,11,"ID_36"
"360","Bird island",1,12,2011,"no","2002-Bird island","1990-Bird island",6,11,"ID_36"
"361","Bird island",1,18,2011,"no","2008-Bird island","1990-Bird island",6,11,"ID_36"
"362","Bird island",1,11,2011,"no","2001-Bird island","1990-Bird island",6,11,"ID_36"
"363","Bird island",1,10,2008,"yes","2000-Bird island","1990-Bird island",6,9,"ID_37"
"364","Bird island",1,12,2008,"no","2002-Bird island","1990-Bird island",6,9,"ID_37"
"365","Bird island",0,13,2008,"no","2003-Bird island","1990-Bird island",6,9,"ID_37"
"366","Bird island",0,18,2008,"no","2008-Bird island","1990-Bird island",6,9,"ID_37"
"367","Bird island",1,16,2008,"no","2006-Bird island","1990-Bird island",6,9,"ID_37"
"368","Bird island",1,14,2008,"no","2004-Bird island","1990-Bird island",6,9,"ID_37"
"369","Bird island",1,17,2008,"no","2007-Bird island","1990-Bird island",6,9,"ID_37"
"370","Bird island",0,15,2008,"no","2005-Bird island","1990-Bird island",6,9,"ID_37"
"371","Bird island",1,11,2008,"no","2001-Bird island","1990-Bird island",6,9,"ID_37"
"372","Bird island",0,15,2005,"no","2005-Bird island","1990-Bird island",0,3,"ID_38"
"373","Bird island",0,14,2005,"no","2004-Bird island","1990-Bird island",0,3,"ID_38"
"374","Bird island",0,13,2005,"yes","2003-Bird island","1990-Bird island",0,3,"ID_38"
"375","Bird island",0,14,2015,"no","2004-Bird island","1990-Bird island",4,11,"ID_39"
"376","Bird island",0,13,2015,"no","2003-Bird island","1990-Bird island",4,11,"ID_39"
"377","Bird island",1,12,2015,"yes","2002-Bird island","1990-Bird island",4,11,"ID_39"
"378","Bird island",0,19,2015,"no","2009-Bird island","1990-Bird island",4,11,"ID_39"
"379","Bird island",1,17,2015,"no","2007-Bird island","1990-Bird island",4,11,"ID_39"
"380","Bird island",0,23,2015,"no","2013-Bird island","1990-Bird island",4,11,"ID_39"
"381","Bird island",0,15,2015,"no","2005-Bird island","1990-Bird island",4,11,"ID_39"
"382","Bird island",1,22,2015,"no","2012-Bird island","1990-Bird island",4,11,"ID_39"
"383","Bird island",0,16,2015,"no","2006-Bird island","1990-Bird island",4,11,"ID_39"
"384","Bird island",1,18,2015,"no","2008-Bird island","1990-Bird island",4,11,"ID_39"
"385","Bird island",0,20,2015,"no","2010-Bird island","1990-Bird island",4,11,"ID_39"
"386","Bird island",0,19,2013,"no","2010-Bird island","1991-Bird island",0,4,"ID_40"
"387","Bird island",0,13,2013,"yes","2004-Bird island","1991-Bird island",0,4,"ID_40"
"388","Bird island",0,18,2013,"no","2009-Bird island","1991-Bird island",0,4,"ID_40"
"389","Bird island",0,17,2013,"no","2008-Bird island","1991-Bird island",0,4,"ID_40"
"390","Bird island",1,18,2022,"no","2009-Bird island","1991-Bird island",3,11,"ID_41"
"391","Bird island",0,9,2022,"yes","2000-Bird island","1991-Bird island",3,11,"ID_41"
"392","Bird island",0,15,2022,"no","2006-Bird island","1991-Bird island",3,11,"ID_41"
"393","Bird island",0,12,2022,"no","2003-Bird island","1991-Bird island",3,11,"ID_41"
"394","Bird island",1,16,2022,"no","2007-Bird island","1991-Bird island",3,11,"ID_41"
"395","Bird island",0,14,2022,"no","2005-Bird island","1991-Bird island",3,11,"ID_41"
"396","Bird island",0,11,2022,"no","2002-Bird island","1991-Bird island",3,11,"ID_41"
"397","Bird island",0,10,2022,"no","2001-Bird island","1991-Bird island",3,11,"ID_41"
"398","Bird island",0,17,2022,"no","2008-Bird island","1991-Bird island",3,11,"ID_41"
"399","Bird island",0,13,2022,"no","2004-Bird island","1991-Bird island",3,11,"ID_41"
"400","Bird island",1,19,2022,"no","2010-Bird island","1991-Bird island",3,11,"ID_41"
"401","Bird island",0,13,2005,"no","2004-Bird island","1991-Bird island",0,5,"ID_42"
"402","Bird island",0,11,2005,"no","2002-Bird island","1991-Bird island",0,5,"ID_42"
"403","Bird island",0,9,2005,"yes","2000-Bird island","1991-Bird island",0,5,"ID_42"
"404","Bird island",0,12,2005,"no","2003-Bird island","1991-Bird island",0,5,"ID_42"
"405","Bird island",0,14,2005,"no","2005-Bird island","1991-Bird island",0,5,"ID_42"
"406","Bird island",0,8,2005,"yes","1999-Bird island","1991-Bird island",0,4,"ID_43"
"407","Bird island",0,12,2005,"no","2003-Bird island","1991-Bird island",0,4,"ID_43"
"408","Bird island",0,10,2005,"no","2001-Bird island","1991-Bird island",0,4,"ID_43"
"409","Bird island",0,13,2005,"no","2004-Bird island","1991-Bird island",0,4,"ID_43"
"410","Bird island",0,16,2024,"no","2012-Bird island","1996-Bird island",4,17,"ID_44"
"411","Bird island",1,25,2024,"no","2021-Bird island","1996-Bird island",4,17,"ID_44"
"412","Bird island",0,21,2024,"no","2017-Bird island","1996-Bird island",4,17,"ID_44"
"413","Bird island",0,12,2024,"no","2008-Bird island","1996-Bird island",4,17,"ID_44"
"414","Bird island",0,13,2024,"no","2009-Bird island","1996-Bird island",4,17,"ID_44"
"415","Bird island",0,15,2024,"no","2011-Bird island","1996-Bird island",4,17,"ID_44"
"416","Bird island",0,27,2024,"no","2023-Bird island","1996-Bird island",4,17,"ID_44"
"417","Bird island",0,14,2024,"no","2010-Bird island","1996-Bird island",4,17,"ID_44"
"418","Bird island",1,22,2024,"no","2018-Bird island","1996-Bird island",4,17,"ID_44"
"419","Bird island",0,20,2024,"no","2016-Bird island","1996-Bird island",4,17,"ID_44"
"420","Bird island",0,10,2024,"yes","2006-Bird island","1996-Bird island",4,17,"ID_44"
"421","Bird island",0,24,2024,"no","2020-Bird island","1996-Bird island",4,17,"ID_44"
"422","Bird island",1,17,2024,"no","2013-Bird island","1996-Bird island",4,17,"ID_44"
"423","Bird island",0,26,2024,"no","2022-Bird island","1996-Bird island",4,17,"ID_44"
"424","Bird island",0,18,2024,"no","2014-Bird island","1996-Bird island",4,17,"ID_44"
"425","Bird island",1,28,2024,"no","2024-Bird island","1996-Bird island",4,17,"ID_44"
"426","Bird island",0,23,2024,"no","2019-Bird island","1996-Bird island",4,17,"ID_44"
"427","Bird island",1,16,2023,"no","2012-Bird island","1996-Bird island",4,5,"ID_45"
"428","Bird island",1,13,2023,"no","2009-Bird island","1996-Bird island",4,5,"ID_45"
"429","Bird island",1,12,2023,"yes","2008-Bird island","1996-Bird island",4,5,"ID_45"
"430","Bird island",0,14,2023,"no","2010-Bird island","1996-Bird island",4,5,"ID_45"
"431","Bird island",1,15,2023,"no","2011-Bird island","1996-Bird island",4,5,"ID_45"
"432","Bird island",0,10,2015,"no","2006-Bird island","1996-Bird island",1,5,"ID_46"
"433","Bird island",0,9,2015,"yes","2005-Bird island","1996-Bird island",1,5,"ID_46"
"434","Bird island",0,14,2015,"no","2010-Bird island","1996-Bird island",1,5,"ID_46"
"435","Bird island",0,12,2015,"no","2008-Bird island","1996-Bird island",1,5,"ID_46"
"436","Bird island",1,13,2015,"no","2009-Bird island","1996-Bird island",1,5,"ID_46"
"437","Bird island",0,17,2024,"no","2013-Bird island","1996-Bird island",6,15,"ID_47"
"438","Bird island",1,23,2024,"no","2019-Bird island","1996-Bird island",6,15,"ID_47"
"439","Bird island",0,22,2024,"no","2018-Bird island","1996-Bird island",6,15,"ID_47"
"440","Bird island",1,27,2024,"no","2023-Bird island","1996-Bird island",6,15,"ID_47"
"441","Bird island",0,21,2024,"no","2017-Bird island","1996-Bird island",6,15,"ID_47"
"442","Bird island",0,16,2024,"no","2012-Bird island","1996-Bird island",6,15,"ID_47"
"443","Bird island",0,15,2024,"no","2011-Bird island","1996-Bird island",6,15,"ID_47"
"444","Bird island",1,25,2024,"no","2021-Bird island","1996-Bird island",6,15,"ID_47"
"445","Bird island",0,18,2024,"no","2014-Bird island","1996-Bird island",6,15,"ID_47"
"446","Bird island",0,26,2024,"no","2022-Bird island","1996-Bird island",6,15,"ID_47"
"447","Bird island",0,20,2024,"no","2016-Bird island","1996-Bird island",6,15,"ID_47"
"448","Bird island",1,24,2024,"no","2020-Bird island","1996-Bird island",6,15,"ID_47"
"449","Bird island",1,19,2024,"no","2015-Bird island","1996-Bird island",6,15,"ID_47"
"450","Bird island",1,28,2024,"no","2024-Bird island","1996-Bird island",6,15,"ID_47"
"451","Bird island",0,14,2024,"yes","2010-Bird island","1996-Bird island",6,15,"ID_47"
"452","Bird island",1,15,2021,"no","2011-Bird island","1996-Bird island",2,2,"ID_48"
"453","Bird island",1,14,2021,"yes","2010-Bird island","1996-Bird island",2,2,"ID_48"
"454","Bird island",1,15,2011,"no","2011-Bird island","1996-Bird island",3,4,"ID_49"
"455","Bird island",1,13,2011,"no","2009-Bird island","1996-Bird island",3,4,"ID_49"
"456","Bird island",1,12,2011,"yes","2008-Bird island","1996-Bird island",3,4,"ID_49"
"457","Bird island",0,14,2011,"no","2010-Bird island","1996-Bird island",3,4,"ID_49"
"458","Bird island",0,15,2014,"no","2011-Bird island","1996-Bird island",4,9,"ID_50"
"459","Bird island",1,10,2014,"no","2006-Bird island","1996-Bird island",4,9,"ID_50"
"460","Bird island",0,14,2014,"no","2010-Bird island","1996-Bird island",4,9,"ID_50"
"461","Bird island",0,18,2014,"no","2014-Bird island","1996-Bird island",4,9,"ID_50"
"462","Bird island",1,17,2014,"no","2013-Bird island","1996-Bird island",4,9,"ID_50"
"463","Bird island",1,11,2014,"no","2007-Bird island","1996-Bird island",4,9,"ID_50"
"464","Bird island",0,9,2014,"yes","2005-Bird island","1996-Bird island",4,9,"ID_50"
"465","Bird island",0,12,2014,"no","2008-Bird island","1996-Bird island",4,9,"ID_50"
"466","Bird island",1,13,2014,"no","2009-Bird island","1996-Bird island",4,9,"ID_50"
"467","Bird island",1,12,2022,"no","2008-Bird island","1996-Bird island",3,6,"ID_51"
"468","Bird island",1,9,2022,"no","2005-Bird island","1996-Bird island",3,6,"ID_51"
"469","Bird island",0,11,2022,"no","2007-Bird island","1996-Bird island",3,6,"ID_51"
"470","Bird island",0,13,2022,"no","2009-Bird island","1996-Bird island",3,6,"ID_51"
"471","Bird island",0,8,2022,"yes","2004-Bird island","1996-Bird island",3,6,"ID_51"
"472","Bird island",1,14,2022,"no","2010-Bird island","1996-Bird island",3,6,"ID_51"
"473","Bird island",0,12,2012,"yes","2008-Bird island","1996-Bird island",0,2,"ID_52"
"474","Bird island",0,16,2012,"no","2012-Bird island","1996-Bird island",0,2,"ID_52"
"475","Bird island",1,24,2024,"no","2020-Bird island","1996-Bird island",3,9,"ID_53"
"476","Bird island",0,25,2024,"no","2021-Bird island","1996-Bird island",3,9,"ID_53"
"477","Bird island",1,28,2024,"no","2024-Bird island","1996-Bird island",3,9,"ID_53"
"478","Bird island",0,21,2024,"no","2017-Bird island","1996-Bird island",3,9,"ID_53"
"479","Bird island",0,20,2024,"no","2016-Bird island","1996-Bird island",3,9,"ID_53"
"480","Bird island",0,27,2024,"no","2023-Bird island","1996-Bird island",3,9,"ID_53"
"481","Bird island",1,19,2024,"yes","2015-Bird island","1996-Bird island",3,9,"ID_53"
"482","Bird island",0,26,2024,"no","2022-Bird island","1996-Bird island",3,9,"ID_53"
"483","Bird island",0,22,2024,"no","2018-Bird island","1996-Bird island",3,9,"ID_53"
"484","Bird island",1,11,2016,"yes","2007-Bird island","1996-Bird island",1,3,"ID_54"
"485","Bird island",0,12,2016,"no","2008-Bird island","1996-Bird island",1,3,"ID_54"
"486","Bird island",0,13,2016,"no","2009-Bird island","1996-Bird island",1,3,"ID_54"
"487","Bird island",0,20,2024,"no","2016-Bird island","1996-Bird island",9,18,"ID_55"
"488","Bird island",1,12,2024,"no","2008-Bird island","1996-Bird island",9,18,"ID_55"
"489","Bird island",1,25,2024,"no","2021-Bird island","1996-Bird island",9,18,"ID_55"
"490","Bird island",0,21,2024,"no","2017-Bird island","1996-Bird island",9,18,"ID_55"
"491","Bird island",1,28,2024,"no","2024-Bird island","1996-Bird island",9,18,"ID_55"
"492","Bird island",1,17,2024,"no","2013-Bird island","1996-Bird island",9,18,"ID_55"
"493","Bird island",0,9,2024,"yes","2005-Bird island","1996-Bird island",9,18,"ID_55"
"494","Bird island",0,10,2024,"no","2006-Bird island","1996-Bird island",9,18,"ID_55"
"495","Bird island",0,24,2024,"no","2020-Bird island","1996-Bird island",9,18,"ID_55"
"496","Bird island",1,13,2024,"no","2009-Bird island","1996-Bird island",9,18,"ID_55"
"497","Bird island",0,23,2024,"no","2019-Bird island","1996-Bird island",9,18,"ID_55"
"498","Bird island",0,22,2024,"no","2018-Bird island","1996-Bird island",9,18,"ID_55"
"499","Bird island",1,27,2024,"no","2023-Bird island","1996-Bird island",9,18,"ID_55"
"500","Bird island",1,16,2024,"no","2012-Bird island","1996-Bird island",9,18,"ID_55"
"501","Bird island",0,26,2024,"no","2022-Bird island","1996-Bird island",9,18,"ID_55"
"502","Bird island",0,19,2024,"no","2015-Bird island","1996-Bird island",9,18,"ID_55"
"503","Bird island",1,14,2024,"no","2010-Bird island","1996-Bird island",9,18,"ID_55"
"504","Bird island",1,15,2024,"no","2011-Bird island","1996-Bird island",9,18,"ID_55"
"505","Bird island",0,14,2018,"yes","2010-Bird island","1996-Bird island",1,9,"ID_56"
"506","Bird island",0,22,2018,"no","2018-Bird island","1996-Bird island",1,9,"ID_56"
"507","Bird island",0,16,2018,"no","2012-Bird island","1996-Bird island",1,9,"ID_56"
"508","Bird island",0,19,2018,"no","2015-Bird island","1996-Bird island",1,9,"ID_56"
"509","Bird island",0,21,2018,"no","2017-Bird island","1996-Bird island",1,9,"ID_56"
"510","Bird island",1,18,2018,"no","2014-Bird island","1996-Bird island",1,9,"ID_56"
"511","Bird island",0,20,2018,"no","2016-Bird island","1996-Bird island",1,9,"ID_56"
"512","Bird island",0,17,2018,"no","2013-Bird island","1996-Bird island",1,9,"ID_56"
"513","Bird island",0,15,2018,"no","2011-Bird island","1996-Bird island",1,9,"ID_56"
"514","Bird island",0,21,2024,"no","2017-Bird island","1996-Bird island",4,15,"ID_57"
"515","Bird island",1,22,2024,"no","2018-Bird island","1996-Bird island",4,15,"ID_57"
"516","Bird island",1,17,2024,"no","2013-Bird island","1996-Bird island",4,15,"ID_57"
"517","Bird island",0,23,2024,"no","2019-Bird island","1996-Bird island",4,15,"ID_57"
"518","Bird island",1,28,2024,"no","2024-Bird island","1996-Bird island",4,15,"ID_57"
"519","Bird island",0,19,2024,"no","2015-Bird island","1996-Bird island",4,15,"ID_57"
